internalTaxonId,redlistCategory,systems,realm,yearLastSeen,possiblyExtinct,possiblyExtinctInTheWild
200769419,Least Concern,Terrestrial|Freshwater (=Inland waters),Neotropical,,FALSE,FALSE
200384015,Least Concern,Terrestrial,Afrotropical,,FALSE,FALSE
200369092,Least Concern,Terrestrial,Afrotropical,,FALSE,FALSE
200296433,Critically Endangered,Terrestrial,Australasian,,FALSE,FALSE
200296187,Critically Endangered,Terrestrial,Australasian,,FALSE,FALSE
200290653,Least Concern,Terrestrial,Indomalayan,,FALSE,FALSE
200290450,Least Concern,Terrestrial,Indomalayan,,FALSE,FALSE
200278757,Near Threatened,Terrestrial,Neotropical,,FALSE,FALSE
200277707,Vulnerable,Terrestrial,Neotropical,,FALSE,FALSE
200273649,Least Concern,Terrestrial,Neotropical,,FALSE,FALSE
200250452,Critically Endangered,Terrestrial,Neotropical,,FALSE,FALSE
200235663,Least Concern,Terrestrial|Freshwater (=Inland waters),Neotropical,,FALSE,FALSE
200158512,Least Concern,Terrestrial|Freshwater (=Inland waters),Nearctic,,FALSE,FALSE
200157658,Least Concern,Terrestrial|Freshwater (=Inland waters),Nearctic,,FALSE,FALSE
200151525,Least Concern,Terrestrial|Freshwater (=Inland waters),Nearctic,,FALSE,FALSE
200150349,Least Concern,Terrestrial|Freshwater (=Inland waters),Nearctic,,FALSE,FALSE
200144129,Least Concern,Terrestrial|Freshwater (=Inland waters),Nearctic,,FALSE,FALSE
200133383,Least Concern,Terrestrial,Palearctic,,FALSE,FALSE
200115910,Least Concern,Terrestrial,Palearctic,,FALSE,FALSE
200110450,Least Concern,Terrestrial|Freshwater (=Inland waters),Nearctic,,FALSE,FALSE
200109960,Vulnerable,Freshwater (=Inland waters),Nearctic,,FALSE,FALSE
200108125,Near Threatened,Terrestrial|Freshwater (=Inland waters),Nearctic,,FALSE,FALSE
200108102,Least Concern,Terrestrial|Freshwater (=Inland waters),Nearctic,,FALSE,FALSE
200108062,Least Concern,Freshwater (=Inland waters),Nearctic,,FALSE,FALSE
200107959,Least Concern,Terrestrial|Freshwater (=Inland waters),Nearctic,,FALSE,FALSE
200107830,Least Concern,Terrestrial|Freshwater (=Inland waters),Nearctic,,FALSE,FALSE
200107734,Least Concern,Terrestrial|Freshwater (=Inland waters),Nearctic,,FALSE,FALSE
200107639,Least Concern,Terrestrial|Freshwater (=Inland waters),Nearctic,,FALSE,FALSE
200107550,Least Concern,Terrestrial|Freshwater (=Inland waters),Nearctic,,FALSE,FALSE
200107426,Least Concern,Terrestrial|Freshwater (=Inland waters),Nearctic,,FALSE,FALSE
200107374,Least Concern,Terrestrial|Freshwater (=Inland waters),Nearctic,,FALSE,FALSE
200107171,Data Deficient,Terrestrial|Freshwater (=Inland waters),Nearctic,,FALSE,FALSE
200107048,Least Concern,Terrestrial|Freshwater (=Inland waters),Nearctic,,FALSE,FALSE
200106818,Data Deficient,Terrestrial|Freshwater (=Inland waters),Nearctic,,FALSE,FALSE
200106367,Near Threatened,Terrestrial,Nearctic,,FALSE,FALSE
200106196,Critically Endangered,Terrestrial,Nearctic,,FALSE,FALSE
200105494,Least Concern,Terrestrial|Freshwater (=Inland waters),Neotropical,,FALSE,FALSE
200103488,Least Concern,Terrestrial|Freshwater (=Inland waters),Neotropical,,FALSE,FALSE
200099644,Least Concern,Terrestrial|Freshwater (=Inland waters),Neotropical,,FALSE,FALSE
200094385,Near Threatened,Terrestrial,Australasian|Indomalayan,,FALSE,FALSE
200093329,Near Threatened,Terrestrial,Indomalayan,,FALSE,FALSE
200092411,Least Concern,Terrestrial|Freshwater (=Inland waters),Neotropical,,FALSE,FALSE
200091873,Least Concern,Terrestrial|Freshwater (=Inland waters),Neotropical,,FALSE,FALSE
200091062,Least Concern,Terrestrial|Freshwater (=Inland waters),Neotropical,,FALSE,FALSE
200076618,Least Concern,Terrestrial|Freshwater (=Inland waters),Neotropical,,FALSE,FALSE
200073988,Least Concern,Terrestrial|Freshwater (=Inland waters),Neotropical,,FALSE,FALSE
200071227,Least Concern,Terrestrial|Freshwater (=Inland waters),Neotropical,,FALSE,FALSE
200070504,Least Concern,Terrestrial|Freshwater (=Inland waters),Neotropical,,FALSE,FALSE
200068919,Data Deficient,Terrestrial|Freshwater (=Inland waters),Palearctic,,FALSE,FALSE
200064594,Least Concern,Terrestrial,Palearctic,,FALSE,FALSE
200059599,Least Concern,Terrestrial,Palearctic,,FALSE,FALSE
200056717,Least Concern,Terrestrial,Palearctic,,FALSE,FALSE
200056417,Least Concern,Terrestrial,Palearctic,,FALSE,FALSE
200055682,Least Concern,Terrestrial,Palearctic,,FALSE,FALSE
200055370,Least Concern,Terrestrial,Palearctic,,FALSE,FALSE
200054655,Least Concern,Terrestrial,Palearctic,,FALSE,FALSE
200035703,Critically Endangered,Terrestrial,Indomalayan,,FALSE,FALSE
200032742,Near Threatened,Terrestrial,Indomalayan,,FALSE,FALSE
199900394,Least Concern,Terrestrial,Neotropical,,FALSE,FALSE
199900391,Least Concern,Terrestrial,Neotropical,,FALSE,FALSE
199900382,Data Deficient,Terrestrial,Neotropical,,FALSE,FALSE
199900369,Data Deficient,Terrestrial,Neotropical,,FALSE,FALSE
199900356,Least Concern,Terrestrial,Neotropical,,FALSE,FALSE
199900336,Data Deficient,Terrestrial,Neotropical,,FALSE,FALSE
199899729,Least Concern,Terrestrial,Neotropical,,FALSE,FALSE
199524219,Least Concern,Terrestrial,Indomalayan,,FALSE,FALSE
199524183,Least Concern,Terrestrial,Indomalayan,,FALSE,FALSE
199524171,Least Concern,Terrestrial,Indomalayan,,FALSE,FALSE
199523187,Data Deficient,Terrestrial|Freshwater (=Inland waters),Indomalayan,,FALSE,FALSE
199520210,Least Concern,Terrestrial,Indomalayan,,FALSE,FALSE
199520153,Least Concern,Terrestrial|Freshwater (=Inland waters),Palearctic,,FALSE,FALSE
199520139,Least Concern,Terrestrial,Indomalayan,,FALSE,FALSE
199520119,Least Concern,Terrestrial,Palearctic,,FALSE,FALSE
199520016,Endangered,Terrestrial|Freshwater (=Inland waters),Palearctic,,FALSE,FALSE
199519885,Data Deficient,Terrestrial,Palearctic,,FALSE,FALSE
199517403,Least Concern,Terrestrial,Australasian,,FALSE,FALSE
199418442,Data Deficient,Terrestrial,Indomalayan,,FALSE,FALSE
199418437,Data Deficient,Terrestrial,Indomalayan,,FALSE,FALSE
198676562,Least Concern,Terrestrial,Neotropical,,FALSE,FALSE
198622924,Least Concern,Terrestrial,Neotropical,,FALSE,FALSE
198621875,Least Concern,Terrestrial|Freshwater (=Inland waters),Indomalayan,,FALSE,FALSE
198409731,Data Deficient,Terrestrial,Afrotropical,,FALSE,FALSE
198297193,Least Concern,Terrestrial|Freshwater (=Inland waters),Indomalayan|Palearctic,,FALSE,FALSE
198289841,Endangered,Terrestrial,Indomalayan,,FALSE,FALSE
198284498,Least Concern,Terrestrial|Freshwater (=Inland waters),Indomalayan,,FALSE,FALSE
198284210,Endangered,Terrestrial,Indomalayan,,FALSE,FALSE
198283746,Endangered,Terrestrial,Indomalayan,,FALSE,FALSE
197946021,Data Deficient,Terrestrial,Indomalayan,,FALSE,FALSE
197945982,Data Deficient,Terrestrial,Indomalayan,,FALSE,FALSE
197945955,Vulnerable,Terrestrial,Indomalayan,,FALSE,FALSE
197945831,Data Deficient,Terrestrial,Indomalayan,,FALSE,FALSE
197945629,Data Deficient,Terrestrial,Indomalayan,,FALSE,FALSE
197794510,Least Concern,Terrestrial|Freshwater (=Inland waters),Australasian,,FALSE,FALSE
197794385,Least Concern,Terrestrial|Freshwater (=Inland waters),Australasian,,FALSE,FALSE
197661753,Least Concern,Terrestrial|Freshwater (=Inland waters),Indomalayan,,FALSE,FALSE
197660098,Endangered,Terrestrial|Freshwater (=Inland waters),Indomalayan,,FALSE,FALSE
197440245,Near Threatened,Terrestrial|Freshwater (=Inland waters),Neotropical,,FALSE,FALSE
197439881,Endangered,Terrestrial|Freshwater (=Inland waters),Neotropical,,FALSE,FALSE
197274922,Least Concern,Terrestrial,Neotropical,,FALSE,FALSE
197274824,Least Concern,Terrestrial,Neotropical,,FALSE,FALSE
197274756,Least Concern,Terrestrial|Freshwater (=Inland waters),Neotropical,,FALSE,FALSE
197273852,Least Concern,Terrestrial|Freshwater (=Inland waters),Neotropical,,FALSE,FALSE
196720463,Endangered,Terrestrial|Freshwater (=Inland waters),Australasian,,FALSE,FALSE
196720458,Endangered,Terrestrial|Freshwater (=Inland waters),Australasian,,FALSE,FALSE
196429436,Endangered,Terrestrial,Afrotropical,,FALSE,FALSE
196344474,Critically Endangered,Terrestrial,Indomalayan,,FALSE,FALSE
196236126,Least Concern,Terrestrial|Freshwater (=Inland waters),Palearctic,,FALSE,FALSE
196236041,Least Concern,Terrestrial|Freshwater (=Inland waters),Palearctic,,FALSE,FALSE
195938843,Least Concern,Terrestrial,Indomalayan,,FALSE,FALSE
195938442,Data Deficient,Terrestrial,Indomalayan,,FALSE,FALSE
195897633,Least Concern,Terrestrial,Neotropical,,FALSE,FALSE
195897624,Near Threatened,Terrestrial|Freshwater (=Inland waters),Neotropical,,FALSE,FALSE
195897620,Data Deficient,Terrestrial|Freshwater (=Inland waters),Neotropical,,FALSE,FALSE
195897278,Endangered,Terrestrial|Freshwater (=Inland waters),Neotropical,,FALSE,FALSE
195849722,Near Threatened,Terrestrial|Freshwater (=Inland waters),Indomalayan,,FALSE,FALSE
195588835,Endangered,Terrestrial|Freshwater (=Inland waters),Neotropical,,FALSE,FALSE
195588568,Critically Endangered,Terrestrial|Freshwater (=Inland waters),Neotropical,,FALSE,FALSE
195586657,Critically Endangered,Terrestrial,Neotropical,,FALSE,FALSE
195586064,Least Concern,Terrestrial|Freshwater (=Inland waters),Neotropical,,FALSE,FALSE
195583775,Least Concern,Terrestrial|Freshwater (=Inland waters),Neotropical,,FALSE,FALSE
195583308,Least Concern,Terrestrial,Neotropical,,FALSE,FALSE
195583215,Least Concern,Terrestrial|Freshwater (=Inland waters),Neotropical,,FALSE,FALSE
195583073,Data Deficient,Terrestrial,Neotropical,,FALSE,FALSE
195582879,Data Deficient,Terrestrial|Freshwater (=Inland waters),Neotropical,,FALSE,FALSE
195582795,Least Concern,Terrestrial,Neotropical,,FALSE,FALSE
195582660,Least Concern,Terrestrial,Neotropical,,FALSE,FALSE
195582528,Least Concern,Terrestrial,Neotropical,,FALSE,FALSE
195582264,Least Concern,Terrestrial,Neotropical,,FALSE,FALSE
195428058,Least Concern,Terrestrial|Freshwater (=Inland waters),Neotropical,,FALSE,FALSE
195427488,Least Concern,Terrestrial|Freshwater (=Inland waters),Neotropical,,FALSE,FALSE
195293333,Least Concern,Terrestrial|Freshwater (=Inland waters),Indomalayan,,FALSE,FALSE
194962451,Least Concern,Terrestrial|Freshwater (=Inland waters),Indomalayan|Palearctic,,FALSE,FALSE
194960468,Critically Endangered,Terrestrial|Freshwater (=Inland waters),Indomalayan,,FALSE,FALSE
194295016,Least Concern,Terrestrial|Freshwater (=Inland waters),Neotropical,,FALSE,FALSE
194294843,Least Concern,Terrestrial|Freshwater (=Inland waters),Neotropical,,FALSE,FALSE
194294290,Least Concern,Terrestrial|Freshwater (=Inland waters),Neotropical,,FALSE,FALSE
194292713,Least Concern,Terrestrial|Freshwater (=Inland waters),Neotropical,,FALSE,FALSE
193919252,Least Concern,Terrestrial,Indomalayan,,FALSE,FALSE
193913067,Least Concern,Terrestrial,Indomalayan,,FALSE,FALSE
193912150,Least Concern,Terrestrial,Indomalayan,,FALSE,FALSE
193908484,Critically Endangered,Terrestrial|Freshwater (=Inland waters),Indomalayan,,FALSE,FALSE
193908398,Near Threatened,Terrestrial|Freshwater (=Inland waters),Indomalayan,,FALSE,FALSE
193908322,Data Deficient,Terrestrial|Freshwater (=Inland waters),Indomalayan,,FALSE,FALSE
193908293,Least Concern,Terrestrial,Indomalayan,,FALSE,FALSE
193908157,Least Concern,Terrestrial,Indomalayan,,FALSE,FALSE
193908086,Vulnerable,Terrestrial,Indomalayan,,FALSE,FALSE
193907917,Endangered,Terrestrial,Indomalayan,,FALSE,FALSE
193907826,Least Concern,Terrestrial,Indomalayan,,FALSE,FALSE
193907768,Data Deficient,Terrestrial,Indomalayan,,FALSE,FALSE
193907630,Near Threatened,Terrestrial,Indomalayan,,FALSE,FALSE
193905704,Least Concern,Terrestrial|Freshwater (=Inland waters),Indomalayan,,FALSE,FALSE
193885823,Least Concern,Terrestrial,Indomalayan,,FALSE,FALSE
193858886,Data Deficient,Terrestrial,Indomalayan,,FALSE,FALSE
193851668,Least Concern,Terrestrial,Indomalayan,,FALSE,FALSE
193422404,Vulnerable,Terrestrial,Afrotropical,,FALSE,FALSE
193340571,Data Deficient,Terrestrial,Indomalayan,,FALSE,FALSE
193207346,Least Concern,Terrestrial,Australasian,,FALSE,FALSE
193106753,Endangered,Terrestrial,Australasian,,FALSE,FALSE
193106741,Data Deficient,Terrestrial,Oceanian,,FALSE,FALSE
193106718,Least Concern,Terrestrial,Australasian,,FALSE,FALSE
193106707,Data Deficient,Terrestrial,Australasian,,FALSE,FALSE
193106688,Endangered,Terrestrial,Australasian,,FALSE,FALSE
193106685,Data Deficient,Terrestrial,Australasian,,FALSE,FALSE
193106673,Data Deficient,Terrestrial,Australasian,,FALSE,FALSE
192712123,Vulnerable,Freshwater (=Inland waters),Neotropical,,FALSE,FALSE
190747666,Least Concern,Terrestrial,Indomalayan,,FALSE,FALSE
190746937,Least Concern,Terrestrial,Indomalayan,,FALSE,FALSE
190746792,Vulnerable,Terrestrial,Indomalayan,,FALSE,FALSE
190746759,Data Deficient,Terrestrial,Indomalayan,,FALSE,FALSE
190746342,Least Concern,Terrestrial,Indomalayan,,FALSE,FALSE
190746280,Least Concern,Terrestrial,Indomalayan,,FALSE,FALSE
190746246,Data Deficient,Terrestrial,Indomalayan,,FALSE,FALSE
190746152,Data Deficient,Terrestrial,Indomalayan,,FALSE,FALSE
190746085,Least Concern,Terrestrial,Indomalayan,,FALSE,FALSE
190745861,Least Concern,Terrestrial,Indomalayan,,FALSE,FALSE
190745429,Least Concern,Terrestrial,Indomalayan,,FALSE,FALSE
190745269,Least Concern,Terrestrial,Indomalayan,,FALSE,FALSE
190743176,Least Concern,Terrestrial,Indomalayan,,FALSE,FALSE
190742214,Least Concern,Terrestrial,Indomalayan,,FALSE,FALSE
190742149,Least Concern,Terrestrial,Indomalayan,,FALSE,FALSE
190741726,Least Concern,Terrestrial,Indomalayan,,FALSE,FALSE
190741519,Least Concern,Terrestrial,Indomalayan,,FALSE,FALSE
190739982,Near Threatened,Terrestrial,Indomalayan,,FALSE,FALSE
190739855,Least Concern,Terrestrial,Indomalayan,,FALSE,FALSE
190738000,Least Concern,Terrestrial,Indomalayan,,FALSE,FALSE
190737613,Least Concern,Terrestrial,Indomalayan,,FALSE,FALSE
190735890,Least Concern,Terrestrial,Indomalayan,,FALSE,FALSE
190640842,Endangered,Terrestrial|Freshwater (=Inland waters),Indomalayan,,FALSE,FALSE
190349178,Least Concern,Terrestrial|Freshwater (=Inland waters),Indomalayan,,FALSE,FALSE
189774008,Near Threatened,Terrestrial,Afrotropical,,FALSE,FALSE
189231040,Vulnerable,Terrestrial,Afrotropical,,FALSE,FALSE
189230827,Vulnerable,Terrestrial,Afrotropical,,FALSE,FALSE
189229837,Vulnerable,Terrestrial,Afrotropical,,FALSE,FALSE
188970983,Least Concern,Terrestrial|Freshwater (=Inland waters),Palearctic,,FALSE,FALSE
188659171,Near Threatened,Terrestrial,Neotropical,,FALSE,FALSE
188566753,Endangered,Terrestrial,Oceanian,,FALSE,FALSE
188228424,Endangered,Terrestrial|Freshwater (=Inland waters),Neotropical,,FALSE,FALSE
188227841,Endangered,Terrestrial|Freshwater (=Inland waters),Neotropical,,FALSE,FALSE
188130437,Least Concern,Terrestrial,Indomalayan,,FALSE,FALSE
187984019,Least Concern,Terrestrial|Freshwater (=Inland waters),Indomalayan,,FALSE,FALSE
187983980,Least Concern,Terrestrial|Freshwater (=Inland waters),Indomalayan,,FALSE,FALSE
187595711,Data Deficient,Terrestrial|Freshwater (=Inland waters),Indomalayan,,FALSE,FALSE
186883321,Least Concern,Terrestrial|Freshwater (=Inland waters),Indomalayan,,FALSE,FALSE
186882160,Data Deficient,Terrestrial|Freshwater (=Inland waters),Neotropical,,FALSE,FALSE
186881149,Least Concern,Terrestrial|Freshwater (=Inland waters),Indomalayan,,FALSE,FALSE
186881080,Least Concern,Terrestrial|Freshwater (=Inland waters),Indomalayan,,FALSE,FALSE
186874168,Endangered,Terrestrial|Freshwater (=Inland waters),Indomalayan,,FALSE,FALSE
186873381,Least Concern,Terrestrial,Indomalayan,,FALSE,FALSE
186873063,Data Deficient,Terrestrial,Indomalayan,,FALSE,FALSE
186872850,Data Deficient,Terrestrial|Freshwater (=Inland waters),Indomalayan,,FALSE,FALSE
186170680,Least Concern,Terrestrial,Indomalayan,,FALSE,FALSE
186136203,Least Concern,Terrestrial,Indomalayan,,FALSE,FALSE
186135286,Least Concern,Terrestrial,Indomalayan,,FALSE,FALSE
186135240,Least Concern,Terrestrial,Indomalayan,,FALSE,FALSE
186133530,Least Concern,Terrestrial,Palearctic,,FALSE,FALSE
184675833,Least Concern,Terrestrial|Freshwater (=Inland waters),Neotropical,,FALSE,FALSE
184673273,Endangered,Terrestrial|Freshwater (=Inland waters),Palearctic,,FALSE,FALSE
184672438,Least Concern,Terrestrial|Freshwater (=Inland waters),Neotropical,,FALSE,FALSE
184672405,Vulnerable,Terrestrial|Freshwater (=Inland waters),Neotropical,,FALSE,FALSE
184670740,Least Concern,Terrestrial|Freshwater (=Inland waters),Indomalayan|Palearctic,,FALSE,FALSE
184668907,Least Concern,Terrestrial|Freshwater (=Inland waters),Indomalayan|Palearctic,,FALSE,FALSE
184668840,Endangered,Terrestrial|Freshwater (=Inland waters),Neotropical,,FALSE,FALSE
184667209,Vulnerable,Terrestrial|Freshwater (=Inland waters),Neotropical,,FALSE,FALSE
184575705,Data Deficient,Terrestrial|Freshwater (=Inland waters),Indomalayan,,FALSE,FALSE
183458017,Least Concern,Terrestrial,Indomalayan,,FALSE,FALSE
183446899,Least Concern,Terrestrial,Indomalayan,,FALSE,FALSE
183085384,Endangered,Terrestrial,Indomalayan,,FALSE,FALSE
182564317,Least Concern,Terrestrial,Palearctic,,FALSE,FALSE
182530066,Least Concern,Terrestrial|Freshwater (=Inland waters),Palearctic,,FALSE,FALSE
182525327,Least Concern,Terrestrial|Freshwater (=Inland waters),Palearctic,,FALSE,FALSE
182523980,Least Concern,Terrestrial|Freshwater (=Inland waters),Palearctic,,FALSE,FALSE
182523017,Least Concern,Terrestrial|Freshwater (=Inland waters),Indomalayan|Palearctic,,FALSE,FALSE
182522813,Least Concern,Terrestrial|Freshwater (=Inland waters),Indomalayan,,FALSE,FALSE
182513521,Data Deficient,Terrestrial|Freshwater (=Inland waters),Neotropical,,FALSE,FALSE
182503798,Critically Endangered,Terrestrial,Neotropical,,FALSE,FALSE
182502901,Critically Endangered,Terrestrial,Neotropical,,FALSE,FALSE
182502587,Endangered,Terrestrial,Neotropical,,FALSE,FALSE
182502456,Critically Endangered,Terrestrial,Neotropical,,FALSE,FALSE
182502187,Critically Endangered,Terrestrial,Neotropical,1969,TRUE,FALSE
182314301,Least Concern,Terrestrial|Freshwater (=Inland waters),Australasian,,FALSE,FALSE
182309157,Least Concern,Terrestrial|Freshwater (=Inland waters),Australasian,,FALSE,FALSE
181772488,Near Threatened,Terrestrial,Australasian,,FALSE,FALSE
181767865,Least Concern,Terrestrial,Oceanian,,FALSE,FALSE
181753148,Endangered,Terrestrial,Indomalayan,,FALSE,FALSE
181747196,Least Concern,Terrestrial,Indomalayan,,FALSE,FALSE
181568721,Least Concern,Terrestrial|Freshwater (=Inland waters)|Marine,Afrotropical|Australasian|Indomalayan|Palearctic,,FALSE,FALSE
181524349,Least Concern,Terrestrial,Oceanian,,FALSE,FALSE
181524214,Least Concern,Terrestrial,Oceanian,,FALSE,FALSE
181524111,Least Concern,Terrestrial,Oceanian,,FALSE,FALSE
181506453,Endangered,Terrestrial|Freshwater (=Inland waters),Neotropical,,FALSE,FALSE
181505103,Least Concern,Terrestrial|Freshwater (=Inland waters),Neotropical,,FALSE,FALSE
181504400,Vulnerable,Terrestrial|Freshwater (=Inland waters),Neotropical,,FALSE,FALSE
181503315,Least Concern,Freshwater (=Inland waters),Nearctic,,FALSE,FALSE
181501221,Endangered,Terrestrial|Freshwater (=Inland waters)|Marine,Afrotropical|Nearctic|Neotropical,,FALSE,FALSE
181500967,Least Concern,Terrestrial|Freshwater (=Inland waters)|Marine,Afrotropical|Nearctic|Neotropical,,FALSE,FALSE
181500910,Least Concern,Freshwater (=Inland waters),Nearctic,,FALSE,FALSE
181500830,Least Concern,Freshwater (=Inland waters),Nearctic,,FALSE,FALSE
181498477,Near Threatened,Terrestrial,Nearctic,,FALSE,FALSE
181497664,Vulnerable,Terrestrial,Nearctic,,FALSE,FALSE
181496410,Near Threatened,Terrestrial,Nearctic,,FALSE,FALSE
181492000,Critically Endangered,Terrestrial|Freshwater (=Inland waters),Nearctic,,FALSE,FALSE
